_id,hilo,posicion_hilo,id,emocion,puntaje_sigmoideo,total_rt,total_fav,total_hashtags,aporte_rt,aporte_fav,progreso_hilo
ObjectId("5d3257e36b361d2ed051ddd4"),311,0,942157248528289792,Fear,1.3,1314,1494,1,0.294,0.17,1
ObjectId("5d3257e36b361d2ed051ddd5"),301,20,1078342025966223360,Fear,1.2,441,1897,0,0.115,0.097,100
ObjectId("5d3257e36b361d2ed051ddd6"),301,19,1078342025282576384,Anger,1.2,203,1031,0,0.053,0.053,95
ObjectId("5d3257e36b361d2ed051ddd7"),301,18,1078342024544337921,Joy,1.2,112,723,0,0.029,0.037,90
ObjectId("5d3257e36b361d2ed051ddd8"),301,17,1078342023864897538,Fear,1.2,62,652,0,0.016,0.033,85
ObjectId("5d3257e36b361d2ed051ddd9"),301,16,1078342022635884544,Joy,1.2,297,1304,0,0.077,0.067,80
ObjectId("5d3257e36b361d2ed051ddda"),301,15,1078342021528670208,Fear,1.2,89,808,0,0.023,0.041,75
ObjectId("5d3257e36b361d2ed051dddb"),301,14,1078342020853362689,Fear,1.2,158,972,0,0.041,0.05,70
ObjectId("5d3257e36b361d2ed051dddc"),301,13,1078342020240953344,Joy,1.2,168,999,0,0.044,0.051,65
ObjectId("5d3257e36b361d2ed051dddd"),301,12,1078342019439869952,Joy,1.2,131,822,0,0.034,0.042,60
ObjectId("5d3257e36b361d2ed051ddde"),301,11,1078342018693324801,Joy,1.2,169,912,0,0.044,0.047,55
ObjectId("5d3257e36b361d2ed051dddf"),301,10,1078342017980289025,Fear,1.2,291,1197,0,0.076,0.061,50
ObjectId("5d3257e36b361d2ed051dde0"),301,9,1078342017380503552,Fear,1.2,104,820,0,0.027,0.042,46
ObjectId("5d3257e36b361d2ed051dde1"),301,8,1078342016759721984,Surprise,1.2,121,842,0,0.032,0.043,41
ObjectId("5d3257e36b361d2ed051dde2"),301,7,1078342015920820224,Joy,1.2,61,614,0,0.016,0.032,36
ObjectId("5d3257e36b361d2ed051dde3"),301,6,1078342015233019905,Fear,1.2,104,898,0,0.027,0.046,31
ObjectId("5d3257e36b361d2ed051dde4"),301,5,1078342014381580288,Sadness,1.2,41,465,0,0.011,0.024,26
ObjectId("5d3257e36b361d2ed051dde5"),301,4,1078342013718794241,Fear,1.2,55,448,0,0.014,0.023,21
ObjectId("5d3257e36b361d2ed051dde6"),301,3,1078342012871548928,Fear,1.2,67,984,0,0.017,0.05,16
ObjectId("5d3257e36b361d2ed051dde7"),301,2,1078342012192079873,Sadness,1.2,73,719,0,0.019,0.037,11
ObjectId("5d3257e36b361d2ed051dde8"),301,1,1078342011550400512,Fear,1.2,53,536,0,0.014,0.028,6
ObjectId("5d3257e36b361d2ed051dde9"),301,0,1078342010585706498,Surprise,1.2,1034,1842,0,0.27,0.095,1
ObjectId("5d3257e36b361d2ed051ddea"),155,10,1143627374610845697,Surprise,0.9,0,2,0,0,0.051,100
ObjectId("5d3257e36b361d2ed051ddeb"),155,9,1143626956191227905,Joy,0.9,0,2,0,0,0.051,90
ObjectId("5d3257e36b361d2ed051ddec"),155,8,1143626699692814337,Joy,0.9,0,2,0,0,0.051,80
ObjectId("5d3257e36b361d2ed051dded"),155,7,1143626327930658821,Fear,0.9,0,2,0,0,0.051,70
ObjectId("5d3257e36b361d2ed051ddee"),155,6,1143626037668044800,Joy,0.9,0,2,0,0,0.051,60
ObjectId("5d3257e36b361d2ed051ddef"),155,5,1143625797472804864,Fear,0.9,0,7,0,0,0.179,50
ObjectId("5d3257e36b361d2ed051ddf0"),155,4,1143625550231216130,Anger,0.9,0,4,0,0,0.103,41
ObjectId("5d3257e36b361d2ed051ddf1"),155,3,1143625250229432326,Joy,0.9,0,3,0,0,0.077,31
ObjectId("5d3257e36b361d2ed051ddf2"),155,2,1143624989486309376,Joy,0.9,0,2,0,0,0.051,21
ObjectId("5d3257e36b361d2ed051ddf3"),155,1,1143624742437621761,Joy,0.9,0,2,0,0,0.051,11
ObjectId("5d3257e36b361d2ed051ddf4"),155,0,1143624300488024064,Joy,0.9,0,10,0,0,0.256,1
ObjectId("5d3257e36b361d2ed051ddf5"),271,17,1141101748272209928,Fear,1.2,1814,16005,0,0.047,0.076,100
ObjectId("5d3257e36b361d2ed051ddf6"),271,16,1141101747521413122,Fear,1.2,1925,12391,0,0.05,0.059,94
ObjectId("5d3257e36b361d2ed051ddf7"),271,15,1141101746783236098,Fear,1.2,1349,10041,0,0.035,0.048,88
ObjectId("5d3257e36b361d2ed051ddf8"),271,14,1141101744803463168,Sadness,1.2,1097,7205,0,0.028,0.034,83
ObjectId("5d3257e36b361d2ed051ddf9"),271,13,1141101744056885249,Fear,1.2,1111,8711,0,0.029,0.041,77
ObjectId("5d3257e36b361d2ed051ddfa"),271,12,1141101741968171014,Joy,1.2,1686,7875,0,0.044,0.037,71
ObjectId("5d3257e36b361d2ed051ddfb"),271,11,1141101741234147329,Surprise,1.2,771,6986,0,0.02,0.033,65
ObjectId("5d3257e36b361d2ed051ddfc"),271,10,1141101740458237953,Fear,1.2,781,6958,0,0.02,0.033,59
ObjectId("5d3257e36b361d2ed051ddfd"),271,9,1141101737308278784,Fear,1.2,949,7412,0,0.025,0.035,53
ObjectId("5d3257e36b361d2ed051ddfe"),271,8,1141101734460305408,Disgust,1.2,1447,10113,0,0.037,0.048,48
ObjectId("5d3257e36b361d2ed051ddff"),271,7,1141101733680205824,Fear,1.2,826,7419,0,0.021,0.035,42
ObjectId("5d3257e36b361d2ed051de00"),271,6,1141101733004939266,Sadness,1.2,1015,8311,0,0.026,0.039,36
ObjectId("5d3257e36b361d2ed051de01"),271,5,1141101732216397825,Joy,1.2,930,8237,0,0.024,0.039,30
ObjectId("5d3257e36b361d2ed051de02"),271,4,1141101731532722180,Fear,1.2,874,8101,0,0.023,0.038,24
ObjectId("5d3257e36b361d2ed051de03"),271,3,1141101730786152454,Fear,1.2,1106,9025,0,0.029,0.043,18
ObjectId("5d3257e36b361d2ed051de04"),271,2,1141101728949067776,Disgust,1.2,1566,10770,0,0.041,0.051,13
ObjectId("5d3257e36b361d2ed051de05"),271,1,1141101727476834304,Joy,1.2,1373,9662,0,0.036,0.046,7
ObjectId("5d3257e36b361d2ed051de06"),271,0,1141101726390464518,Fear,1.2,17999,55417,0,0.466,0.263,1
ObjectId("5d3257e36b361d2ed051de07"),285,19,967572517559746560,Joy,0.7,16,267,0,0.028,0.078,100
ObjectId("5d3257e36b361d2ed051de08"),285,18,967572516549017600,Joy,0.7,5,111,1,0.009,0.032,95
ObjectId("5d3257e36b361d2ed051de09"),285,17,967572515647180800,Joy,0.7,12,106,0,0.021,0.031,90
ObjectId("5d3257e36b361d2ed051de0a"),285,16,967572514753818625,Joy,0.7,22,134,0,0.038,0.039,84
ObjectId("5d3257e36b361d2ed051de0b"),285,15,967572513629679616,Joy,0.7,8,88,0,0.014,0.026,79
ObjectId("5d3257e36b361d2ed051de0c"),285,14,967572512417636352,Disgust,0.7,12,178,0,0.021,0.052,74
ObjectId("5d3257e36b361d2ed051de0d"),285,13,967572511469617152,Fear,0.7,11,160,1,0.019,0.047,69
ObjectId("5d3257e36b361d2ed051de0e"),285,12,967572510299443200,Joy,0.7,8,101,0,0.014,0.03,64
ObjectId("5d3257e36b361d2ed051de0f"),285,11,967572509301260290,Joy,0.7,7,84,0,0.012,0.025,58
ObjectId("5d3257e36b361d2ed051de10"),285,10,967572508294578176,Joy,0.7,12,122,0,0.021,0.036,53
ObjectId("5d3257e36b361d2ed051de11"),285,9,967572507271184384,Fear,0.7,12,111,0,0.021,0.032,48
ObjectId("5d3257e36b361d2ed051de12"),285,8,967572506155429889,Joy,0.7,7,95,0,0.012,0.028,43
ObjectId("5d3257e36b361d2ed051de13"),285,7,967572505224404992,Disgust,0.7,8,148,0,0.014,0.043,37
ObjectId("5d3257e36b361d2ed051de14"),285,6,967572504263864320,Joy,0.7,9,102,0,0.016,0.03,32
ObjectId("5d3257e36b361d2ed051de15"),285,5,967572503194255360,Fear,0.7,7,101,0,0.012,0.03,27
ObjectId("5d3257e36b361d2ed051de16"),285,4,967572501785014272,Joy,0.7,8,108,0,0.014,0.032,22
ObjectId("5d3257e36b361d2ed051de17"),285,3,967572500698640384,Disgust,0.7,9,108,0,0.016,0.032,17
ObjectId("5d3257e36b361d2ed051de18"),285,2,967572499721371648,Joy,0.7,8,117,0,0.014,0.034,11
ObjectId("5d3257e36b361d2ed051de19"),285,1,967572498505019392,Joy,0.7,12,127,0,0.021,0.037,6
ObjectId("5d3257e36b361d2ed051de1a"),285,0,967572497070669825,Joy,0.7,383,1047,0,0.664,0.306,1
ObjectId("5d3257e36b361d2ed051de1b"),175,11,1134544902421794816,Fear,0.8,43,70,0,0.059,0.072,100
ObjectId("5d3257e36b361d2ed051de1c"),175,10,1134544887825567746,Fear,0.8,46,61,0,0.063,0.063,91
ObjectId("5d3257e36b361d2ed051de1d"),175,9,1134544881517334528,Fear,0.8,42,60,0,0.058,0.062,82
ObjectId("5d3257e36b361d2ed051de1e"),175,8,1134544875125321728,Disgust,0.8,42,58,0,0.058,0.06,73
ObjectId("5d3257e36b361d2ed051de1f"),175,7,1134544870134112256,Surprise,0.8,48,70,1,0.066,0.072,64
ObjectId("5d3257e36b361d2ed051de20"),175,6,1134544867709734912,Surprise,0.8,42,64,0,0.058,0.066,55
ObjectId("5d3257e36b361d2ed051de21"),175,5,1134544856292839426,Anger,0.8,51,76,0,0.07,0.078,46
ObjectId("5d3257e36b361d2ed051de22"),175,4,1134544854212534272,Joy,0.8,72,77,0,0.099,0.079,37
ObjectId("5d3257e36b361d2ed051de23"),175,3,1134544849305128960,Joy,0.8,50,77,0,0.068,0.079,28
ObjectId("5d3257e36b361d2ed051de24"),175,2,1134544840903970816,Joy,0.8,44,64,0,0.06,0.066,19
ObjectId("5d3257e36b361d2ed051de25"),175,1,1134544838764843008,Fear,0.8,52,78,0,0.071,0.08,10
ObjectId("5d3257e36b361d2ed051de26"),175,0,1134544826412589056,Disgust,0.8,197,213,0,0.27,0.22,1
ObjectId("5d3257e36b361d2ed051de27"),294,20,1087171033013006336,Disgust,1.1,76,435,0,0.119,0.108,100
ObjectId("5d3257e36b361d2ed051de28"),294,19,1087171030810947586,Fear,1.1,16,171,0,0.025,0.043,95
ObjectId("5d3257e36b361d2ed051de29"),294,18,1087171029217140736,Surprise,1.1,5,74,0,0.008,0.018,90
ObjectId("5d3257e36b361d2ed051de2a"),294,17,1087171026620899330,Fear,1.1,12,141,0,0.019,0.035,85
ObjectId("5d3257e36b361d2ed051de2b"),294,16,1087171024733368321,Joy,1.1,7,104,0,0.011,0.026,80
ObjectId("5d3257e36b361d2ed051de2c"),294,15,1087171022711750656,Fear,1.1,26,169,0,0.041,0.042,75
ObjectId("5d3257e36b361d2ed051de2d"),294,14,1087171020803305472,Joy,1.1,23,176,0,0.036,0.044,70
ObjectId("5d3257e36b361d2ed051de2e"),294,13,1087171018181865472,Fear,1.1,11,105,0,0.017,0.026,65
ObjectId("5d3257e36b361d2ed051de2f"),294,12,1087171016156016640,Disgust,1.1,13,142,0,0.02,0.035,60
ObjectId("5d3257e36b361d2ed051de30"),294,11,1087171013782061057,Fear,1.1,13,147,0,0.02,0.037,55
ObjectId("5d3257e36b361d2ed051de31"),294,10,1087171011760386048,Disgust,1.1,15,161,0,0.024,0.04,50
ObjectId("5d3257e36b361d2ed051de32"),294,9,1087171009457709056,Fear,1.1,11,119,0,0.017,0.03,46
ObjectId("5d3257e36b361d2ed051de33"),294,8,1087171007347978240,Fear,1.1,22,155,0,0.035,0.039,41
ObjectId("5d3257e36b361d2ed051de34"),294,7,1087171004923666432,Fear,1.1,16,132,0,0.025,0.033,36
ObjectId("5d3257e36b361d2ed051de35"),294,6,1087171002914598913,Fear,1.1,11,156,0,0.017,0.039,31
ObjectId("5d3257e36b361d2ed051de36"),294,5,1087171000511344642,Fear,1.1,20,179,0,0.031,0.044,26
ObjectId("5d3257e36b361d2ed051de37"),294,4,1087170998590267392,Fear,1.1,30,311,0,0.047,0.077,21
ObjectId("5d3257e36b361d2ed051de38"),294,3,1087170993565487104,Disgust,1.1,10,123,0,0.016,0.031,16
ObjectId("5d3257e36b361d2ed051de39"),294,2,1087170991107715072,Joy,1.1,7,148,0,0.011,0.037,11
ObjectId("5d3257e36b361d2ed051de3a"),294,1,1087170989014769664,Joy,1.1,10,150,0,0.016,0.037,6
ObjectId("5d3257e36b361d2ed051de3b"),294,0,1087170985126592517,Anger,1.1,281,724,0,0.442,0.18,1
ObjectId("5d3257e36b361d2ed051de3c"),235,15,1096504848848044033,Joy,1.4,72,625,0,0.065,0.089,100
ObjectId("5d3257e36b361d2ed051de3d"),235,14,1096504773954551808,Joy,1.4,38,444,0,0.034,0.063,93
ObjectId("5d3257e36b361d2ed051de3e"),235,13,1096504693709139968,Fear,1.4,81,488,0,0.073,0.069,87
ObjectId("5d3257e36b361d2ed051de3f"),235,12,1096504566919491584,Joy,1.4,65,372,0,0.058,0.053,80
ObjectId("5d3257e36b361d2ed051de40"),235,11,1096504457452376064,Surprise,1.4,39,276,0,0.035,0.039,74
ObjectId("5d3257e36b361d2ed051de41"),235,10,1096504382919561216,Joy,1.4,31,333,0,0.028,0.047,67
ObjectId("5d3257e36b361d2ed051de42"),235,9,1096504309213126661,Joy,1.4,25,310,0,0.022,0.044,60
ObjectId("5d3257e36b361d2ed051de43"),235,8,1096504227981971456,Disgust,1.4,25,311,0,0.022,0.044,54
ObjectId("5d3257e36b361d2ed051de44"),235,7,1096504180619894784,Joy,1.4,48,332,0,0.043,0.047,47
ObjectId("5d3257e36b361d2ed051de45"),235,6,1096504118829551617,Joy,1.4,116,593,0,0.104,0.084,41
ObjectId("5d3257e36b361d2ed051de46"),235,5,1096504039984881664,Fear,1.4,74,505,0,0.066,0.072,34
ObjectId("5d3257e36b361d2ed051de47"),235,4,1096503965594804225,Joy,1.4,19,231,0,0.017,0.033,27
ObjectId("5d3257e36b361d2ed051de48"),235,3,1096503898632671232,Joy,1.4,71,415,0,0.064,0.059,21
ObjectId("5d3257e36b361d2ed051de49"),235,2,1096503766046584833,Joy,1.4,20,285,0,0.018,0.041,14
ObjectId("5d3257e36b361d2ed051de4a"),235,1,1096503588690382848,Joy,1.4,25,259,0,0.022,0.037,8
ObjectId("5d3257e36b361d2ed051de4b"),235,0,1096503521594171392,Fear,1.4,366,1250,0,0.328,0.178,1
ObjectId("5d3257e36b361d2ed051de4c"),146,10,1029364886705332224,Fear,1.4,713,3412,0,0.077,0.141,100
ObjectId("5d3257e36b361d2ed051de4d"),146,9,1029364881714110465,Fear,1.4,725,2566,0,0.078,0.106,90
ObjectId("5d3257e36b361d2ed051de4e"),146,8,1029364876118880256,Joy,1.4,387,1897,0,0.042,0.078,80
ObjectId("5d3257e36b361d2ed051de4f"),146,7,1029364847249481728,Surprise,1.4,401,1603,0,0.043,0.066,70
ObjectId("5d3257e36b361d2ed051de50"),146,6,1029364843474694144,Fear,1.4,240,1343,0,0.026,0.055,60
ObjectId("5d3257e36b361d2ed051de51"),146,5,1029364837690662913,Fear,1.4,283,1155,0,0.03,0.048,50
ObjectId("5d3257e36b361d2ed051de52"),146,4,1029364833953538048,Joy,1.4,369,1239,0,0.04,0.051,41
ObjectId("5d3257e36b361d2ed051de53"),146,3,1029364829964853248,Fear,1.4,264,1315,0,0.028,0.054,31
ObjectId("5d3257e36b361d2ed051de54"),146,2,1029364825938309120,Sadness,1.4,327,1681,0,0.035,0.069,21
ObjectId("5d3257e36b361d2ed051de55"),146,1,1029364821618122752,Fear,1.4,453,1710,0,0.049,0.07,11
ObjectId("5d3257e36b361d2ed051de56"),146,0,1029364814257115136,Fear,1.4,5141,6341,0,0.553,0.261,1
ObjectId("5d3257e36b361d2ed051de57"),323,22,987679522760855553,Joy,1.3,17,14,3,0.023,0.022,100
ObjectId("5d3257e36b361d2ed051de58"),323,21,982313969321947136,Joy,1.3,22,21,3,0.03,0.033,96
ObjectId("5d3257e36b361d2ed051de59"),323,20,981153073937731584,Joy,1.3,6,6,2,0.008,0.01,91
ObjectId("5d3257e36b361d2ed051de5a"),323,19,979981894958936064,Fear,1.3,24,16,2,0.033,0.025,86
ObjectId("5d3257e36b361d2ed051de5b"),323,18,978598925836972032,Joy,1.3,41,39,2,0.056,0.062,82
ObjectId("5d3257e36b361d2ed051de5c"),323,17,977215496759148544,Fear,1.3,17,16,3,0.023,0.025,78
ObjectId("5d3257e36b361d2ed051de5d"),323,16,976837558637334528,Fear,1.3,54,47,2,0.074,0.075,73
ObjectId("5d3257e36b361d2ed051de5e"),323,15,975738470680420352,Joy,1.3,47,46,3,0.064,0.073,68
ObjectId("5d3257e36b361d2ed051de5f"),323,14,975468105815199744,Disgust,1.3,49,40,2,0.067,0.063,64
ObjectId("5d3257e36b361d2ed051de60"),323,13,975438426089680896,Surprise,1.3,7,4,0,0.01,0.006,60
ObjectId("5d3257e36b361d2ed051de61"),323,12,975438423866605568,Fear,1.3,6,9,0,0.008,0.014,55
ObjectId("5d3257e36b361d2ed051de62"),323,11,975438421899595777,Joy,1.3,8,7,0,0.011,0.011,50
ObjectId("5d3257e36b361d2ed051de63"),323,10,975438420221800454,Joy,1.3,7,7,0,0.01,0.011,46
ObjectId("5d3257e36b361d2ed051de64"),323,9,975438418321829893,Fear,1.3,9,8,0,0.012,0.013,42
ObjectId("5d3257e36b361d2ed051de65"),323,8,975438416853786627,Fear,1.3,8,7,0,0.011,0.011,37
ObjectId("5d3257e36b361d2ed051de66"),323,7,975438415230570496,Joy,1.3,8,8,0,0.011,0.013,32
ObjectId("5d3257e36b361d2ed051de67"),323,6,975438413359919104,Sadness,1.3,10,8,0,0.014,0.013,28
ObjectId("5d3257e36b361d2ed051de68"),323,5,975438410549809152,Joy,1.3,56,42,3,0.077,0.067,24
ObjectId("5d3257e36b361d2ed051de69"),323,4,975081413929250817,Joy,1.3,27,24,3,0.037,0.038,19
ObjectId("5d3257e36b361d2ed051de6a"),323,3,975054038751465472,Joy,1.3,49,44,5,0.067,0.07,14
ObjectId("5d3257e36b361d2ed051de6b"),323,2,975010716049661952,Joy,1.3,63,56,3,0.086,0.089,10
ObjectId("5d3257e36b361d2ed051de6c"),323,1,972426297468125184,Fear,1.3,36,35,3,0.049,0.056,6
ObjectId("5d3257e36b361d2ed051de6d"),323,0,963681466331918338,Fear,1.3,157,125,3,0.215,0.198,1
ObjectId("5d3257e36b361d2ed051de6e"),28,4,1077329923147251712,Joy,1.4,629,1341,0,0.151,0.175,100
ObjectId("5d3257e36b361d2ed051de6f"),28,3,1077329385483632640,Fear,1.4,592,1290,0,0.142,0.169,75
ObjectId("5d3257e36b361d2ed051de70"),28,2,1077329022617600000,Disgust,1.4,523,1054,0,0.125,0.138,50
ObjectId("5d3257e36b361d2ed051de71"),28,1,1077328398823895040,Surprise,1.4,639,1259,0,0.153,0.164,26
ObjectId("5d3257e36b361d2ed051de72"),28,0,1077327743820410880,Joy,1.4,1792,2709,0,0.429,0.354,1
ObjectId("5d3257e36b361d2ed051de73"),379,32,1030251961629794304,Joy,1.2,253,594,0,0.025,0.028,100
ObjectId("5d3257e36b361d2ed051de74"),379,31,1030159068600717314,Joy,1.2,399,687,1,0.039,0.032,97
ObjectId("5d3257e36b361d2ed051de75"),379,30,1030158233321857026,Surprise,1.2,235,563,1,0.023,0.026,94
ObjectId("5d3257e36b361d2ed051de76"),379,29,1030157983647522818,Fear,1.2,213,486,1,0.021,0.023,91
ObjectId("5d3257e36b361d2ed051de77"),379,28,1030157371694297088,Fear,1.2,298,622,1,0.029,0.029,88
ObjectId("5d3257e36b361d2ed051de78"),379,27,1030156853836230661,Joy,1.2,309,625,1,0.03,0.029,85
ObjectId("5d3257e36b361d2ed051de79"),379,26,1030156281280180224,Fear,1.2,172,445,1,0.017,0.021,81
ObjectId("5d3257e36b361d2ed051de7a"),379,25,1030155470340804609,Surprise,1.2,242,494,1,0.023,0.023,78
ObjectId("5d3257e36b361d2ed051de7b"),379,24,1030153308168744960,Joy,1.2,317,554,2,0.031,0.026,75
ObjectId("5d3257e36b361d2ed051de7c"),379,23,1030152271340994562,Fear,1.2,305,595,3,0.03,0.028,72
ObjectId("5d3257e36b361d2ed051de7d"),379,22,1030151449676787713,Sadness,1.2,284,584,1,0.028,0.027,69
ObjectId("5d3257e36b361d2ed051de7e"),379,21,1030150122318049280,Fear,1.2,371,710,1,0.036,0.033,66
ObjectId("5d3257e36b361d2ed051de7f"),379,20,1030149528798801920,Surprise,1.2,161,496,1,0.016,0.023,63
ObjectId("5d3257e36b361d2ed051de80"),379,19,1030149228935499777,Fear,1.2,224,565,0,0.022,0.026,60
ObjectId("5d3257e36b361d2ed051de81"),379,18,1030148695977811969,Fear,1.2,291,602,1,0.028,0.028,57
ObjectId("5d3257e36b361d2ed051de82"),379,17,1030148219957850112,Joy,1.2,300,609,2,0.029,0.028,54
ObjectId("5d3257e36b361d2ed051de83"),379,16,1030147463678779392,Joy,1.2,221,532,2,0.021,0.025,50
ObjectId("5d3257e36b361d2ed051de84"),379,15,1030146028488585217,Joy,1.2,215,533,1,0.021,0.025,47
ObjectId("5d3257e36b361d2ed051de85"),379,14,1030145260951941121,Joy,1.2,162,400,0,0.016,0.019,44
ObjectId("5d3257e36b361d2ed051de86"),379,13,1030145152655011841,Fear,1.2,296,659,1,0.029,0.031,41
ObjectId("5d3257e36b361d2ed051de87"),379,12,1030143135169617923,Fear,1.2,287,633,1,0.028,0.029,38
ObjectId("5d3257e36b361d2ed051de88"),379,11,1030142349505114112,Joy,1.2,279,619,1,0.027,0.029,35
ObjectId("5d3257e36b361d2ed051de89"),379,10,1030141490733961221,Surprise,1.2,323,664,3,0.031,0.031,32
ObjectId("5d3257e36b361d2ed051de8a"),379,9,1030140628204769281,Disgust,1.2,316,657,2,0.031,0.031,29
ObjectId("5d3257e36b361d2ed051de8b"),379,8,1030139076467470341,Fear,1.2,362,762,3,0.035,0.035,26
ObjectId("5d3257e36b361d2ed051de8c"),379,7,1030137453779316736,Joy,1.2,384,783,1,0.037,0.036,23
ObjectId("5d3257e36b361d2ed051de8d"),379,6,1030137006729437184,Fear,1.2,314,681,1,0.03,0.032,20
ObjectId("5d3257e36b361d2ed051de8e"),379,5,1030136452741562368,Fear,1.2,359,750,1,0.035,0.035,16
ObjectId("5d3257e36b361d2ed051de8f"),379,4,1030135689348874240,Joy,1.2,248,539,2,0.024,0.025,13
ObjectId("5d3257e36b361d2ed051de90"),379,3,1030134514733998080,Fear,1.2,309,703,2,0.03,0.033,10
ObjectId("5d3257e36b361d2ed051de91"),379,2,1030133702486106112,Joy,1.2,269,668,1,0.026,0.031,7
ObjectId("5d3257e36b361d2ed051de92"),379,1,1030132934886477829,Joy,1.2,342,725,2,0.033,0.034,4
ObjectId("5d3257e36b361d2ed051de93"),379,0,1030132072663461888,Anger,1.2,1245,1958,2,0.121,0.091,1
ObjectId("5d3257e36b361d2ed051de94"),171,11,1078395537861292035,Joy,1.2,62,631,0,0.028,0.062,100
ObjectId("5d3257e36b361d2ed051de95"),171,10,1078395186479271937,Joy,1.2,41,412,0,0.019,0.04,91
ObjectId("5d3257e36b361d2ed051de96"),171,9,1078395185690750976,Joy,1.2,57,572,1,0.026,0.056,82
ObjectId("5d3257e36b361d2ed051de97"),171,8,1078394481597140993,Joy,1.2,81,713,0,0.037,0.07,73
ObjectId("5d3257e36b361d2ed051de98"),171,7,1078394367826640896,Joy,1.2,27,383,0,0.012,0.037,64
ObjectId("5d3257e36b361d2ed051de99"),171,6,1078394366878777344,Joy,1.2,24,391,0,0.011,0.038,55
ObjectId("5d3257e36b361d2ed051de9a"),171,5,1078393569285681154,Joy,1.2,50,523,0,0.023,0.051,46
ObjectId("5d3257e36b361d2ed051de9b"),171,4,1078369667583016960,Surprise,1.2,92,1042,0,0.042,0.102,37
ObjectId("5d3257e36b361d2ed051de9c"),171,3,1078367181505785856,Fear,1.2,92,789,0,0.042,0.077,28
ObjectId("5d3257e36b361d2ed051de9d"),171,2,1078363142164541440,Joy,1.2,53,629,0,0.024,0.061,19
ObjectId("5d3257e36b361d2ed051de9e"),171,1,1078363136929996802,Fear,1.2,61,680,0,0.028,0.066,10
ObjectId("5d3257e36b361d2ed051de9f"),171,0,1078361881365176322,Joy,1.2,1559,3489,0,0.709,0.34,1
ObjectId("5d3257e36b361d2ed051dea0"),289,19,973781484808101889,Surprise,1,47,495,0,0.014,0.048,100
ObjectId("5d3257e36b361d2ed051dea1"),289,18,973780558630260738,Fear,1,55,488,0,0.017,0.047,95
ObjectId("5d3257e36b361d2ed051dea2"),289,17,973780556935770112,Fear,1,41,332,0,0.012,0.032,90
ObjectId("5d3257e36b361d2ed051dea3"),289,16,973780555002208256,Joy,1,49,336,0,0.015,0.033,84
ObjectId("5d3257e36b361d2ed051dea4"),289,15,973780553702010881,Joy,1,49,305,0,0.015,0.03,79
ObjectId("5d3257e36b361d2ed051dea5"),289,14,973780552510836743,Joy,1,43,290,0,0.013,0.028,74
ObjectId("5d3257e36b361d2ed051dea6"),289,13,973780551063818241,Joy,1,36,268,0,0.011,0.026,69
ObjectId("5d3257e36b361d2ed051dea7"),289,12,973780549864222720,Joy,1,54,349,0,0.016,0.034,64
ObjectId("5d3257e36b361d2ed051dea8"),289,11,973780548262006784,Joy,1,43,313,0,0.013,0.03,58
ObjectId("5d3257e36b361d2ed051dea9"),289,10,973780546492026882,Joy,1,52,354,0,0.016,0.034,53
ObjectId("5d3257e36b361d2ed051deaa"),289,9,973780545342754816,Surprise,1,38,266,0,0.011,0.026,48
ObjectId("5d3257e36b361d2ed051deab"),289,8,973780543807639552,Sadness,1,41,293,0,0.012,0.028,43
ObjectId("5d3257e36b361d2ed051deac"),289,7,973780542452793344,Joy,1,41,271,0,0.012,0.026,37
ObjectId("5d3257e36b361d2ed051dead"),289,6,973780541202993153,Fear,1,48,322,0,0.014,0.031,32
ObjectId("5d3257e36b361d2ed051deae"),289,5,973780539353255936,Fear,1,45,288,0,0.014,0.028,27
ObjectId("5d3257e36b361d2ed051deaf"),289,4,973780537780432898,Fear,1,43,286,0,0.013,0.028,22
ObjectId("5d3257e36b361d2ed051deb0"),289,3,973780536547250176,Joy,1,45,332,0,0.014,0.032,17
ObjectId("5d3257e36b361d2ed051deb1"),289,2,973780534982860802,Anger,1,42,301,0,0.013,0.029,11
ObjectId("5d3257e36b361d2ed051deb2"),289,1,973780533254770688,Joy,1,61,347,0,0.018,0.034,6
ObjectId("5d3257e36b361d2ed051deb3"),289,0,973780532134858752,Joy,1,2439,4079,0,0.736,0.395,1
ObjectId("5d3257e36b361d2ed051deb4"),147,10,1129600172042756096,Disgust,1,1437,6700,1,0.132,0.141,100
ObjectId("5d3257e36b361d2ed051deb5"),147,9,1129600170528727040,Joy,1,489,2914,0,0.045,0.061,90
ObjectId("5d3257e36b361d2ed051deb6"),147,8,1129600169232613377,Fear,1,465,2829,0,0.043,0.059,80
ObjectId("5d3257e36b361d2ed051deb7"),147,7,1129600167840141312,Fear,1,560,3251,0,0.051,0.068,70
ObjectId("5d3257e36b361d2ed051deb8"),147,6,1129600166510514177,Joy,1,521,3122,0,0.048,0.065,60
ObjectId("5d3257e36b361d2ed051deb9"),147,5,1129600164887314434,Joy,1,573,3367,0,0.052,0.071,50
ObjectId("5d3257e36b361d2ed051deba"),147,4,1129600163536752640,Joy,1,532,3191,0,0.049,0.067,41
ObjectId("5d3257e36b361d2ed051debb"),147,3,1129600162211422209,Joy,1,505,3138,0,0.046,0.066,31
ObjectId("5d3257e36b361d2ed051debc"),147,2,1129600160852467712,Fear,1,579,3435,0,0.053,0.072,21
ObjectId("5d3257e36b361d2ed051debd"),147,1,1129600159476666368,Joy,1,598,3724,0,0.055,0.078,11
