_id,hilo,posicion_hilo,fecha,id,user_id,emocion,puntaje_sigmoideo,total_rt,total_fav,total_hashtags,aporte_rt,aporte_fav,progreso_hilo
ObjectId("5d257ef46b361d2564f966fc"),313,15,""2018-11-28T02:16:11.000Z"",1067603026217762816,759481842814726144,Joy,1.32496,385,1946,0,0.039,0.048,72
ObjectId("5d257ef46b361d2564f966fd"),313,14,""2018-11-28T02:14:25.000Z"",1067602583945207808,759481842814726144,Joy,1.32496,246,1365,0,0.025,0.034,67
ObjectId("5d257ef46b361d2564f966fe"),313,13,""2018-11-28T02:11:33.000Z"",1067601863359569921,759481842814726144,Joy,1.32496,270,1545,0,0.027,0.038,62
ObjectId("5d257ef46b361d2564f966ff"),313,12,""2018-11-28T02:08:44.000Z"",1067601152659853313,759481842814726144,Joy,1.32496,783,3116,0,0.079,0.077,58
ObjectId("5d257ef46b361d2564f96700"),313,11,""2018-11-28T02:07:21.000Z"",1067600804591349761,759481842814726144,Fear,1.32496,319,1678,1,0.032,0.041,53
ObjectId("5d257ef46b361d2564f96701"),313,10,""2018-11-28T02:06:33.000Z"",1067600604619513862,759481842814726144,Joy,1.32496,581,2214,0,0.059,0.054,48
ObjectId("5d257ef46b361d2564f96702"),313,9,""2018-11-28T02:04:36.000Z"",1067600110966718464,759481842814726144,Joy,1.32496,457,1902,0,0.046,0.047,43
ObjectId("5d257ef46b361d2564f96703"),313,8,""2018-11-28T02:02:08.000Z"",1067599492915109888,759481842814726144,Fear,1.32496,308,1555,0,0.031,0.038,39
ObjectId("5d257ef46b361d2564f96704"),313,7,""2018-11-28T02:01:15.000Z"",1067599271346749440,759481842814726144,Joy,1.32496,266,1447,0,0.027,0.036,34
ObjectId("5d257ef46b361d2564f96705"),313,6,""2018-11-28T02:00:04.000Z"",1067598972133482496,759481842814726144,Joy,1.32496,224,1305,0,0.023,0.032,29
ObjectId("5d257ef46b361d2564f96706"),313,5,""2018-11-28T01:58:26.000Z"",1067598561880223744,759481842814726144,Joy,1.32496,249,1369,0,0.025,0.034,25
ObjectId("5d257ef46b361d2564f96707"),313,4,""2018-11-28T01:57:08.000Z"",1067598232707043328,759481842814726144,Joy,1.32496,256,1420,0,0.026,0.035,20
ObjectId("5d257ef46b361d2564f96708"),313,3,""2018-11-28T01:55:10.000Z"",1067597738706120704,759481842814726144,Joy,1.32496,313,1627,0,0.032,0.04,15
ObjectId("5d257ef46b361d2564f96709"),313,2,""2018-11-28T01:53:23.000Z"",1067597289772830720,759481842814726144,Joy,1.32496,332,1687,0,0.033,0.041,10
ObjectId("5d257ef46b361d2564f9670a"),313,1,""2018-11-28T01:50:11.000Z"",1067596484546387968,759481842814726144,Joy,1.32496,1144,2838,0,0.115,0.07,6
ObjectId("5d257ef46b361d2564f9670b"),313,0,""2018-11-28T01:49:05.000Z"",1067596208825348096,759481842814726144,Joy,1.32496,2013,4498,0,0.203,0.111,1
ObjectId("5d257ef46b361d2564f9670c"),314,22,""2017-12-14T03:18:26.000Z"",941145326353870848,879548970082721792,Anger,1.04661,222,443,0,0.045,0.055,100
ObjectId("5d257ef46b361d2564f9670d"),314,21,""2017-12-14T03:17:21.000Z"",941145056194580480,879548970082721792,Surprise,1.04661,179,334,0,0.036,0.042,96
ObjectId("5d257ef46b361d2564f9670e"),314,20,""2017-12-14T03:16:57.000Z"",941144952779747329,879548970082721792,Fear,1.04661,266,467,0,0.054,0.058,91
ObjectId("5d257ef46b361d2564f9670f"),314,19,""2017-12-14T03:16:25.000Z"",941144821963554816,879548970082721792,Joy,1.04661,199,293,0,0.04,0.037,86
ObjectId("5d257ef46b361d2564f96710"),314,18,""2017-12-14T03:15:55.000Z"",941144694456799233,879548970082721792,Surprise,1.04661,255,387,0,0.052,0.048,82
ObjectId("5d257ef46b361d2564f96711"),314,17,""2017-12-14T03:15:28.000Z"",941144582540185600,879548970082721792,Joy,1.04661,152,242,0,0.031,0.03,78
ObjectId("5d257ef46b361d2564f96712"),314,16,""2017-12-14T03:14:55.000Z"",941144441452224513,879548970082721792,Surprise,1.04661,176,283,0,0.036,0.035,73
ObjectId("5d257ef46b361d2564f96713"),314,15,""2017-12-14T03:14:03.000Z"",941144223948201985,879548970082721792,Joy,1.04661,160,270,0,0.032,0.034,68
ObjectId("5d257ef46b361d2564f96714"),314,14,""2017-12-14T03:13:37.000Z"",941144117479985153,879548970082721792,Joy,1.04661,267,432,0,0.054,0.054,64
ObjectId("5d257ef46b361d2564f96715"),314,13,""2017-12-14T03:13:09.000Z"",941143996918845440,879548970082721792,Joy,1.04661,146,272,0,0.03,0.034,60
ObjectId("5d257ef46b361d2564f96716"),314,12,""2017-12-14T03:12:53.000Z"",941143931886161920,879548970082721792,Surprise,1.04661,141,260,0,0.029,0.033,55
ObjectId("5d257ef46b361d2564f96717"),314,11,""2017-12-14T03:12:02.000Z"",941143719176294400,879548970082721792,Joy,1.04661,201,319,0,0.041,0.04,50
ObjectId("5d257ef46b361d2564f96718"),314,10,""2017-12-14T03:10:43.000Z"",941143386387607556,879548970082721792,Disgust,1.04661,236,339,0,0.048,0.042,46
ObjectId("5d257ef46b361d2564f96719"),314,9,""2017-12-14T03:10:04.000Z"",941143222457335808,879548970082721792,Joy,1.04661,136,240,0,0.028,0.03,42
ObjectId("5d257ef46b361d2564f9671a"),314,8,""2017-12-14T03:08:55.000Z"",941142931712434177,879548970082721792,Joy,1.04661,113,219,0,0.023,0.027,37
ObjectId("5d257ef46b361d2564f9671b"),314,7,""2017-12-14T03:07:41.000Z"",941142621761699842,879548970082721792,Fear,1.04661,127,232,0,0.026,0.029,32
ObjectId("5d257ef46b361d2564f9671c"),314,6,""2017-12-14T03:07:12.000Z"",941142501444018176,879548970082721792,Joy,1.04661,116,233,0,0.023,0.029,28
ObjectId("5d257ef46b361d2564f9671d"),314,5,""2017-12-14T03:05:56.000Z"",941142181498245120,879548970082721792,Joy,1.04661,169,295,0,0.034,0.037,24
ObjectId("5d257ef46b361d2564f9671e"),314,4,""2017-12-14T03:05:23.000Z"",941142044461891584,879548970082721792,Joy,1.04661,174,315,0,0.035,0.039,19
ObjectId("5d257ef46b361d2564f9671f"),314,3,""2017-12-14T03:04:22.000Z"",941141786042556418,879548970082721792,Joy,1.04661,189,300,0,0.038,0.037,14
ObjectId("5d257ef46b361d2564f96720"),314,2,""2017-12-14T03:03:54.000Z"",941141669717729283,879548970082721792,Joy,1.04661,207,368,0,0.042,0.046,10
ObjectId("5d257ef46b361d2564f96721"),314,1,""2017-12-14T03:03:29.000Z"",941141564616830976,879548970082721792,Fear,1.04661,290,494,0,0.059,0.062,6
ObjectId("5d257ef46b361d2564f96722"),314,0,""2017-12-14T03:02:57.000Z"",941141430352994306,879548970082721792,Joy,1.04661,823,962,0,0.166,0.12,1
ObjectId("5d257ef46b361d2564f96723"),315,22,""2019-02-12T18:41:05.000Z"",1095392363831328769,2554131522,Joy,1.33976,19,25,1,0.041,0.04,100
ObjectId("5d257ef46b361d2564f96724"),315,21,""2019-02-12T18:41:05.000Z"",1095392362338107394,2554131522,Joy,1.33976,12,18,1,0.026,0.029,96
ObjectId("5d257ef46b361d2564f96725"),315,20,""2019-02-12T18:41:04.000Z"",1095392360421314562,2554131522,Fear,1.33976,13,21,1,0.028,0.033,91
ObjectId("5d257ef46b361d2564f96726"),315,19,""2019-02-12T18:41:04.000Z"",1095392358324203521,2554131522,Joy,1.33976,16,21,1,0.035,0.033,86
ObjectId("5d257ef46b361d2564f96727"),315,18,""2019-02-12T18:41:03.000Z"",1095392355920818176,2554131522,Anger,1.33976,18,25,1,0.039,0.04,82
ObjectId("5d257ef46b361d2564f96728"),315,17,""2019-02-12T18:41:03.000Z"",1095392354046013440,2554131522,Surprise,1.33976,14,20,0,0.03,0.032,78
ObjectId("5d257ef46b361d2564f96729"),315,16,""2019-02-12T18:41:02.000Z"",1095392351600721920,2554131522,Fear,1.33976,12,19,1,0.026,0.03,73
ObjectId("5d257ef46b361d2564f9672a"),315,15,""2019-02-12T18:41:02.000Z"",1095392349830762496,2554131522,Fear,1.33976,12,21,0,0.026,0.033,68
ObjectId("5d257ef46b361d2564f9672b"),315,14,""2019-02-12T18:41:01.000Z"",1095392347892924417,2554131522,Joy,1.33976,12,18,0,0.026,0.029,64
ObjectId("5d257ef46b361d2564f9672c"),315,13,""2019-02-12T18:41:01.000Z"",1095392345741246465,2554131522,Disgust,1.33976,10,17,0,0.022,0.027,60
ObjectId("5d257ef46b361d2564f9672d"),315,12,""2019-02-12T18:41:00.000Z"",1095392344336228352,2554131522,Fear,1.33976,14,23,1,0.03,0.037,55
ObjectId("5d257ef46b361d2564f9672e"),315,11,""2019-02-12T18:41:00.000Z"",1095392343019143169,2554131522,Surprise,1.33976,15,23,2,0.033,0.037,50
ObjectId("5d257ef46b361d2564f9672f"),315,10,""2019-02-12T18:41:00.000Z"",1095392341525958657,2554131522,Surprise,1.33976,13,23,1,0.028,0.037,46
ObjectId("5d257ef46b361d2564f96730"),315,9,""2019-02-12T18:40:59.000Z"",1095392339382677504,2554131522,Surprise,1.33976,15,20,1,0.033,0.032,42
ObjectId("5d257ef46b361d2564f96731"),315,8,""2019-02-12T18:40:59.000Z"",1095392336694202368,2554131522,Surprise,1.33976,13,17,2,0.028,0.027,37
ObjectId("5d257ef46b361d2564f96732"),315,7,""2019-02-12T18:40:58.000Z"",1095392335393947649,2554131522,Joy,1.33976,13,20,1,0.028,0.032,32
ObjectId("5d257ef46b361d2564f96733"),315,6,""2019-02-12T18:40:58.000Z"",1095392333024149507,2554131522,Fear,1.33976,18,25,1,0.039,0.04,28
ObjectId("5d257ef46b361d2564f96734"),315,5,""2019-02-12T18:40:57.000Z"",1095392331765895169,2554131522,Joy,1.33976,13,22,1,0.028,0.035,24
ObjectId("5d257ef46b361d2564f96735"),315,4,""2019-02-12T18:40:57.000Z"",1095392330440470528,2554131522,Fear,1.33976,31,45,1,0.067,0.072,19
ObjectId("5d257ef46b361d2564f96736"),315,3,""2019-02-12T18:40:57.000Z"",1095392328972410890,2554131522,Fear,1.33976,18,28,1,0.039,0.045,14
ObjectId("5d257ef46b361d2564f96737"),315,2,""2019-02-12T18:40:56.000Z"",1095392327454085120,2554131522,Joy,1.33976,45,58,0,0.098,0.092,10
ObjectId("5d257ef46b361d2564f96738"),315,1,""2019-02-12T18:40:56.000Z"",1095392325755461632,2554131522,Disgust,1.33976,25,30,0,0.054,0.048,6
ObjectId("5d257ef46b361d2564f96739"),315,0,""2019-02-12T18:40:56.000Z"",1095392324069269504,2554131522,Joy,1.33976,88,89,1,0.191,0.141,1
ObjectId("5d257ef46b361d2564f9673a"),316,22,""2018-08-31T01:52:37.000Z"",1035344574665957376,20878297,Joy,1.2596,121,204,0,0.033,0.038,100
ObjectId("5d257ef46b361d2564f9673b"),316,21,""2018-08-31T01:50:53.000Z"",1035344141318856705,20878297,Joy,1.2596,90,156,0,0.025,0.029,96
ObjectId("5d257ef46b361d2564f9673c"),316,20,""2018-08-31T01:49:20.000Z"",1035343750371962885,20878297,Joy,1.2596,123,164,0,0.034,0.031,91
ObjectId("5d257ef46b361d2564f9673d"),316,19,""2018-08-31T01:42:38.000Z"",1035342066048487425,20878297,Joy,1.2596,141,233,0,0.039,0.043,86
ObjectId("5d257ef46b361d2564f9673e"),316,18,""2018-08-31T01:40:43.000Z"",1035341580566245376,20878297,Joy,1.2596,123,197,0,0.034,0.037,82
ObjectId("5d257ef46b361d2564f9673f"),316,17,""2018-08-31T01:38:02.000Z"",1035340905534967808,20878297,Fear,1.2596,119,192,0,0.033,0.036,78
ObjectId("5d257ef46b361d2564f96740"),316,16,""2018-08-31T01:35:55.000Z"",1035340374242467841,20878297,Joy,1.2596,150,258,0,0.041,0.048,73
ObjectId("5d257ef46b361d2564f96741"),316,15,""2018-08-31T01:34:13.000Z"",1035339946842890241,20878297,Joy,1.2596,118,188,0,0.032,0.035,68
ObjectId("5d257ef46b361d2564f96742"),316,14,""2018-08-31T01:32:03.000Z"",1035339402317320192,20878297,Joy,1.2596,88,139,0,0.024,0.026,64
ObjectId("5d257ef46b361d2564f96743"),316,13,""2018-08-31T00:53:39.000Z"",1035329738410156032,20878297,Joy,1.2596,314,497,0,0.086,0.093,60
ObjectId("5d257ef46b361d2564f96744"),316,12,""2018-08-31T00:50:06.000Z"",1035328843274506240,20878297,Joy,1.2596,222,265,0,0.061,0.049,55
ObjectId("5d257ef46b361d2564f96745"),316,11,""2018-08-31T00:45:05.000Z"",1035327581531369472,20878297,Joy,1.2596,108,164,0,0.03,0.031,50
ObjectId("5d257ef46b361d2564f96746"),316,10,""2018-08-31T00:42:05.000Z"",1035326828007890945,20878297,Joy,1.2596,105,175,0,0.029,0.033,46
ObjectId("5d257ef46b361d2564f96747"),316,9,""2018-08-31T00:37:46.000Z"",1035325741330837504,20878297,Disgust,1.2596,158,214,0,0.043,0.04,42
ObjectId("5d257ef46b361d2564f96748"),316,8,""2018-08-31T00:35:36.000Z"",1035325194511024128,20878297,Joy,1.2596,142,179,0,0.039,0.033,37
ObjectId("5d257ef46b361d2564f96749"),316,7,""2018-08-31T00:33:31.000Z"",1035324670592135169,20878297,Joy,1.2596,187,226,0,0.051,0.042,32
ObjectId("5d257ef46b361d2564f9674a"),316,6,""2018-08-31T00:31:51.000Z"",1035324250792583169,20878297,Joy,1.2596,197,255,0,0.054,0.048,28
ObjectId("5d257ef46b361d2564f9674b"),316,5,""2018-08-31T00:29:43.000Z"",1035323714794135552,20878297,Surprise,1.2596,188,231,0,0.052,0.043,24
ObjectId("5d257ef46b361d2564f9674c"),316,4,""2018-08-31T00:23:41.000Z"",1035322195579416578,20878297,Fear,1.2596,137,188,0,0.038,0.035,19
ObjectId("5d257ef46b361d2564f9674d"),316,3,""2018-08-31T00:18:40.000Z"",1035320933819539457,20878297,Joy,1.2596,174,255,0,0.048,0.048,14
ObjectId("5d257ef46b361d2564f9674e"),316,2,""2018-08-31T00:10:57.000Z"",1035318990002946048,20878297,Joy,1.2596,123,208,0,0.034,0.039,10
ObjectId("5d257ef46b361d2564f9674f"),316,1,""2018-08-31T00:06:28.000Z"",1035317861928120321,20878297,Joy,1.2596,83,154,0,0.023,0.029,6
ObjectId("5d257ef46b361d2564f96750"),316,0,""2018-08-31T00:01:52.000Z"",1035316705051009024,20878297,Anger,1.2596,437,614,0,0.12,0.115,1
ObjectId("5d257ef46b361d2564f96751"),317,22,""2019-06-25T21:30:19.000Z"",1143632539770413056,3371900770,Anger,0.81471,19,42,1,0.031,0.047,100
ObjectId("5d257ef46b361d2564f96752"),317,21,""2019-06-25T19:39:36.000Z"",1143604675662491650,3371900770,Joy,0.81471,26,41,2,0.043,0.046,96
ObjectId("5d257ef46b361d2564f96753"),317,20,""2019-06-25T19:39:36.000Z"",1143604674819440640,3371900770,Surprise,0.81471,15,26,0,0.025,0.029,91
ObjectId("5d257ef46b361d2564f96754"),317,19,""2019-06-25T19:39:36.000Z"",1143604674035167234,3371900770,Fear,0.81471,23,29,1,0.038,0.032,86
ObjectId("5d257ef46b361d2564f96755"),317,18,""2019-06-25T19:39:35.000Z"",1143604673288519681,3371900770,Joy,0.81471,23,23,1,0.038,0.026,82
ObjectId("5d257ef46b361d2564f96756"),317,17,""2019-06-25T19:39:35.000Z"",1143604672449732608,3371900770,Joy,0.81471,23,24,1,0.038,0.027,78
ObjectId("5d257ef46b361d2564f96757"),317,16,""2019-06-25T19:39:35.000Z"",1143604670780325889,3371900770,Surprise,0.81471,24,24,1,0.039,0.027,73
ObjectId("5d257ef46b361d2564f96758"),317,15,""2019-06-25T19:39:35.000Z"",1143604669907918848,3371900770,Fear,0.81471,26,29,1,0.043,0.032,68
ObjectId("5d257ef46b361d2564f96759"),317,14,""2019-06-25T19:39:34.000Z"",1143604669090021376,3371900770,Joy,0.81471,33,37,1,0.054,0.041,64
ObjectId("5d257ef46b361d2564f9675a"),317,13,""2019-06-25T19:39:34.000Z"",1143604668242767873,3371900770,Joy,0.81471,17,30,1,0.028,0.033,60
ObjectId("5d257ef46b361d2564f9675b"),317,12,""2019-06-25T19:39:34.000Z"",1143604667265486850,3371900770,Joy,0.81471,14,31,0,0.023,0.035,55
ObjectId("5d257ef46b361d2564f9675c"),317,11,""2019-06-25T19:39:34.000Z"",1143604666330177541,3371900770,Joy,0.81471,12,27,1,0.02,0.03,50
ObjectId("5d257ef46b361d2564f9675d"),317,10,""2019-06-25T19:39:34.000Z"",1143604665478766592,3371900770,Joy,0.81471,17,30,0,0.028,0.033,46
ObjectId("5d257ef46b361d2564f9675e"),317,9,""2019-06-25T19:39:33.000Z"",1143604664505647104,3371900770,Surprise,0.81471,13,22,0,0.021,0.025,42
ObjectId("5d257ef46b361d2564f9675f"),317,8,""2019-06-25T19:39:33.000Z"",1143604663540994048,3371900770,Surprise,0.81471,12,25,0,0.02,0.028,37
ObjectId("5d257ef46b361d2564f96760"),317,7,""2019-06-25T19:39:33.000Z"",1143604662685380609,3371900770,Joy,0.81471,12,25,0,0.02,0.028,32
ObjectId("5d257ef46b361d2564f96761"),317,6,""2019-06-25T19:39:33.000Z"",1143604661800321032,3371900770,Joy,0.81471,13,26,0,0.021,0.029,28
ObjectId("5d257ef46b361d2564f96762"),317,5,""2019-06-25T19:39:32.000Z"",1143604661003444224,3371900770,Fear,0.81471,16,31,0,0.026,0.035,24
ObjectId("5d257ef46b361d2564f96763"),317,4,""2019-06-25T19:39:32.000Z"",1143604660181393410,3371900770,Fear,0.81471,20,34,0,0.033,0.038,19
ObjectId("5d257ef46b361d2564f96764"),317,3,""2019-06-25T19:39:32.000Z"",1143604659346640898,3371900770,Anger,0.81471,14,29,0,0.023,0.032,14
ObjectId("5d257ef46b361d2564f96765"),317,2,""2019-06-25T19:39:32.000Z"",1143604658352656385,3371900770,Joy,0.81471,19,31,0,0.031,0.035,10
ObjectId("5d257ef46b361d2564f96766"),317,1,""2019-06-25T19:39:32.000Z"",1143604657425661954,3371900770,Fear,0.81471,19,41,0,0.031,0.046,6
ObjectId("5d257ef46b361d2564f96767"),317,0,""2019-06-25T19:39:31.000Z"",1143604655613775873,3371900770,Joy,0.81471,200,238,0,0.327,0.266,1
ObjectId("5d257ef46b361d2564f96768"),318,22,""2019-06-19T11:45:04.000Z"",1141310926580146176,335060282,Fear,1.22646,260,658,0,0.016,0.025,100
ObjectId("5d257ef46b361d2564f96769"),318,21,""2019-06-19T11:45:03.000Z"",1141310925879726080,335060282,Surprise,1.22646,547,866,0,0.034,0.033,96
ObjectId("5d257ef46b361d2564f9676a"),318,20,""2019-06-19T11:45:03.000Z"",1141310925221199872,335060282,Fear,1.22646,237,641,0,0.015,0.024,91
ObjectId("5d257ef46b361d2564f9676b"),318,19,""2019-06-19T11:45:03.000Z"",1141310924575240193,335060282,Surprise,1.22646,192,574,0,0.012,0.022,86
ObjectId("5d257ef46b361d2564f9676c"),318,18,""2019-06-19T11:45:03.000Z"",1141310923866427392,335060282,Joy,1.22646,190,574,0,0.012,0.022,82
ObjectId("5d257ef46b361d2564f9676d"),318,17,""2019-06-19T11:45:03.000Z"",1141310923312791553,335060282,Joy,1.22646,322,636,0,0.02,0.024,78
ObjectId("5d257ef46b361d2564f9676e"),318,16,""2019-06-19T11:45:03.000Z"",1141310922503282688,335060282,Joy,1.22646,261,705,0,0.016,0.027,73
ObjectId("5d257ef46b361d2564f9676f"),318,15,""2019-06-19T11:40:00.000Z"",1141309652778401793,335060282,Joy,1.22646,354,844,0,0.022,0.032,68
ObjectId("5d257ef46b361d2564f96770"),318,14,""2019-06-19T11:40:00.000Z"",1141309652140867584,335060282,Fear,1.22646,350,786,0,0.022,0.03,64
ObjectId("5d257ef46b361d2564f96771"),318,13,""2019-06-19T11:39:02.000Z"",1141309410276306946,335060282,Joy,1.22646,385,836,0,0.024,0.031,60
ObjectId("5d257ef46b361d2564f96772"),318,12,""2019-06-19T11:37:13.000Z"",1141308952598106112,335060282,Joy,1.22646,407,870,0,0.026,0.033,55
ObjectId("5d257ef46b361d2564f96773"),318,11,""2019-06-19T11:37:13.000Z"",1141308951922786304,335060282,Joy,1.22646,660,1109,0,0.042,0.042,50
ObjectId("5d257ef46b361d2564f96774"),318,10,""2019-06-19T11:37:13.000Z"",1141308951302004736,335060282,Joy,1.22646,211,638,0,0.013,0.024,46
ObjectId("5d257ef46b361d2564f96775"),318,9,""2019-06-19T11:37:12.000Z"",1141308950677086209,335060282,Fear,1.22646,220,663,0,0.014,0.025,42
ObjectId("5d257ef46b361d2564f96776"),318,8,""2019-06-19T11:37:12.000Z"",1141308949922062336,335060282,Fear,1.22646,364,886,0,0.023,0.033,37
ObjectId("5d257ef46b361d2564f96777"),318,7,""2019-06-19T11:37:12.000Z"",1141308949347520512,335060282,Surprise,1.22646,419,872,0,0.026,0.033,32
ObjectId("5d257ef46b361d2564f96778"),318,6,""2019-06-19T11:37:12.000Z"",1141308948747706368,335060282,Disgust,1.22646,495,974,0,0.031,0.037,28
ObjectId("5d257ef46b361d2564f96779"),318,5,""2019-06-19T11:37:12.000Z"",1141308948026290178,335060282,Joy,1.22646,420,835,0,0.026,0.031,24
ObjectId("5d257ef46b361d2564f9677a"),318,4,""2019-06-19T11:37:12.000Z"",1141308947422334978,335060282,Fear,1.22646,339,823,0,0.021,0.031,19
ObjectId("5d257ef46b361d2564f9677b"),318,3,""2019-06-19T11:37:12.000Z"",1141308946726002688,335060282,Joy,1.22646,696,1305,0,0.044,0.049,14
ObjectId("5d257ef46b361d2564f9677c"),318,2,""2019-06-19T11:37:11.000Z"",1141308946088521728,335060282,Fear,1.22646,289,920,0,0.018,0.035,10
ObjectId("5d257ef46b361d2564f9677d"),318,1,""2019-06-19T11:37:11.000Z"",1141308945442541568,335060282,Fear,1.22646,371,1140,0,0.023,0.043,6
ObjectId("5d257ef46b361d2564f9677e"),318,0,""2019-06-19T11:37:11.000Z"",1141308943701905409,335060282,Joy,1.22646,7882,8387,2,0.497,0.316,1
ObjectId("5d257ef46b361d2564f9677f"),319,22,""2019-05-16T07:54:45.000Z"",1128931778184515584,53854893,Joy,0.88945,83,203,0,0.052,0.057,100
ObjectId("5d257ef46b361d2564f96780"),319,21,""2019-05-16T07:54:44.000Z"",1128931776510988288,53854893,Fear,0.88945,132,294,0,0.083,0.083,96
ObjectId("5d257ef46b361d2564f96781"),319,20,""2019-05-16T07:54:44.000Z"",1128931774376161280,53854893,Anger,0.88945,62,142,0,0.039,0.04,91
ObjectId("5d257ef46b361d2564f96782"),319,19,""2019-05-16T07:54:43.000Z"",1128931772387995648,53854893,Fear,0.88945,46,123,0,0.029,0.035,86
ObjectId("5d257ef46b361d2564f96783"),319,18,""2019-05-16T07:54:43.000Z"",1128931769993060352,53854893,Joy,0.88945,47,110,0,0.03,0.031,82
ObjectId("5d257ef46b361d2564f96784"),319,17,""2019-05-16T07:54:42.000Z"",1128931767879127040,53854893,Joy,0.88945,55,110,0,0.035,0.031,78
ObjectId("5d257ef46b361d2564f96785"),319,16,""2019-05-16T07:54:42.000Z"",1128931765693894657,53854893,Joy,0.88945,53,125,0,0.033,0.035,73
ObjectId("5d257ef46b361d2564f96786"),319,15,""2019-05-16T07:54:41.000Z"",1128931762741100545,53854893,Fear,0.88945,48,107,0,0.03,0.03,68
ObjectId("5d257ef46b361d2564f96787"),319,14,""2019-05-16T07:54:41.000Z"",1128931761021423616,53854893,Joy,0.88945,70,128,0,0.044,0.036,64
ObjectId("5d257ef46b361d2564f96788"),319,13,""2019-05-16T07:54:40.000Z"",1128931759431847936,53854893,Joy,0.88945,49,112,0,0.031,0.032,60
ObjectId("5d257ef46b361d2564f96789"),319,12,""2019-05-16T07:54:40.000Z"",1128931757250752512,53854893,Anger,0.88945,63,141,0,0.04,0.04,55
ObjectId("5d257ef46b361d2564f9678a"),319,11,""2019-05-16T07:54:39.000Z"",1128931755153678336,53854893,Fear,0.88945,51,114,0,0.032,0.032,50
ObjectId("5d257ef46b361d2564f9678b"),319,10,""2019-05-16T07:54:39.000Z"",1128931753454964737,53854893,Joy,0.88945,41,106,0,0.026,0.03,46
ObjectId("5d257ef46b361d2564f9678c"),319,9,""2019-05-16T07:54:38.000Z"",1128931751483588608,53854893,Joy,0.88945,41,101,0,0.026,0.028,42
ObjectId("5d257ef46b361d2564f9678d"),319,8,""2019-05-16T07:54:37.000Z"",1128931748295970816,53854893,Disgust,0.88945,43,108,0,0.027,0.03,37
ObjectId("5d257ef46b361d2564f9678e"),319,7,""2019-05-16T07:54:37.000Z"",1128931745229885442,53854893,Fear,0.88945,52,111,0,0.033,0.031,32
ObjectId("5d257ef46b361d2564f9678f"),319,6,""2019-05-16T07:54:36.000Z"",1128931743480860672,53854893,Fear,0.88945,55,130,0,0.035,0.037,28
ObjectId("5d257ef46b361d2564f96790"),319,5,""2019-05-16T07:54:36.000Z"",1128931741190819840,53854893,Joy,0.88945,40,108,0,0.025,0.03,24
ObjectId("5d257ef46b361d2564f96791"),319,4,""2019-05-16T07:54:35.000Z"",1128931739576016897,53854893,Surprise,0.88945,44,110,0,0.028,0.031,19
ObjectId("5d257ef46b361d2564f96792"),319,3,""2019-05-16T07:54:35.000Z"",1128931737990512641,53854893,Joy,0.88945,73,142,0,0.046,0.04,14
ObjectId("5d257ef46b361d2564f96793"),319,2,""2019-05-16T07:54:34.000Z"",1128931735373320192,53854893,Fear,0.88945,46,116,0,0.029,0.033,10
ObjectId("5d257ef46b361d2564f96794"),319,1,""2019-05-16T07:54:34.000Z"",1128931732730863616,53854893,Fear,0.88945,57,138,0,0.036,0.039,6
ObjectId("5d257ef46b361d2564f96795"),319,0,""2019-05-16T07:54:34.000Z"",1128931731627806720,53854893,Joy,0.88945,340,671,1,0.214,0.189,1
ObjectId("5d257ef46b361d2564f96796"),320,22,""2019-06-18T23:53:04.000Z"",1141131747318476800,24822993,Fear,1.27649,488,1218,0,0.056,0.069,100
