_id,hilo,posicion_hilo,id,emocion,puntaje_sigmoideo,total_rt,total_fav,total_hashtags,aporte_rt,aporte_fav,progreso_hilo,user_puntaje_sigmo,user_verificado,log_total_rt,log_total_fav,rnd_user_puntaje_sigmo,log_user_total_followers
ObjectId("5d34a67a6b361d34247c1f44"),76,1,1134444498757521408,Fear,1.82529,1495,7049,0,0.056,0.059,15,1.82529,true,3.1749315935284423,3.848189116991399,1.8,6.4436471876458254
ObjectId("5d34a67a6b361d34247c1f45"),76,0,1134444497893580800,Fear,1.82529,12264,47407,0,0.459,0.4,1,1.82529,true,4.088667552542405,4.6758516341359755,1.8,6.4436471876458254
ObjectId("5d34a67a6b361d34247c1f46"),77,7,1144000502704869381,Surprise,0.88354,15,132,0,0.086,0.126,100,0.88354,false,1.2041199826559248,2.123851640967086,0.9,3.189209489582306
ObjectId("5d34a67a6b361d34247c1f47"),77,6,1144000501748510721,Joy,0.88354,24,153,0,0.137,0.146,86,0.88354,false,1.3979400086720377,2.187520720836463,0.9,3.189209489582306
ObjectId("5d34a67a6b361d34247c1f48"),77,5,1144000500796403713,Joy,0.88354,17,111,0,0.097,0.106,72,0.88354,false,1.255272505103306,2.0492180226701815,0.9,3.189209489582306
ObjectId("5d34a67a6b361d34247c1f49"),77,4,1144000499752062982,Fear,0.88354,17,109,0,0.097,0.104,58,0.88354,false,1.255272505103306,2.041392685158225,0.9,3.189209489582306
ObjectId("5d34a67a6b361d34247c1f4a"),77,3,1144000498191798272,Joy,0.88354,15,113,0,0.086,0.108,43,0.88354,false,1.2041199826559248,2.0569048513364727,0.9,3.189209489582306
ObjectId("5d34a67a6b361d34247c1f4b"),77,2,1144000497336160256,Anger,0.88354,15,107,0,0.086,0.102,29,0.88354,false,1.2041199826559248,2.03342375548695,0.9,3.189209489582306
ObjectId("5d34a67a6b361d34247c1f4c"),77,1,1144000496451096577,Joy,0.88354,17,110,0,0.097,0.105,15,0.88354,false,1.255272505103306,2.0453229787866576,0.9,3.189209489582306
ObjectId("5d34a67a6b361d34247c1f4d"),77,0,1144000495243206656,Disgust,0.88354,54,213,0,0.309,0.203,1,0.88354,false,1.7403626894942439,2.330413773349191,0.9,3.189209489582306
ObjectId("5d34a67a6b361d34247c1f4e"),83,7,1105239619451392000,Joy,0.8396,125,762,0,0.105,0.149,100,0.8396,false,2.100370545117563,2.8825245379548803,0.8,4.093316601204331
ObjectId("5d34a67a6b361d34247c1f4f"),83,6,1105239380803969025,Anger,0.8396,176,753,0,0.148,0.147,86,0.8396,false,2.247973266361807,2.877371345869774,0.8,4.093316601204331
ObjectId("5d34a67a6b361d34247c1f50"),83,5,1105238894054989824,Joy,0.8396,122,588,0,0.103,0.115,72,0.8396,false,2.089905111439398,2.7701152947871015,0.8,4.093316601204331
ObjectId("5d34a67a6b361d34247c1f51"),83,4,1105238416508309504,Joy,0.8396,88,511,0,0.074,0.1,58,0.8396,false,1.9493900066449128,2.709269960975831,0.8,4.093316601204331
ObjectId("5d34a67a6b361d34247c1f52"),83,3,1105238002773692416,Joy,0.8396,76,418,0,0.064,0.082,43,0.8396,false,1.8864907251724818,2.622214022966295,0.8,4.093316601204331
ObjectId("5d34a67a6b361d34247c1f53"),83,2,1105237683826278400,Joy,0.8396,90,456,0,0.076,0.089,29,0.8396,false,1.9590413923210936,2.6599162000698504,0.8,4.093316601204331
ObjectId("5d34a67a6b361d34247c1f54"),83,1,1105237099710685184,Joy,0.8396,135,607,0,0.114,0.119,15,0.8396,false,2.1335389083702174,2.783903579272735,0.8,4.093316601204331
ObjectId("5d34a67a6b361d34247c1f55"),83,0,1105236649506672647,Joy,0.8396,373,1015,0,0.315,0.199,1,0.8396,false,2.5728716022004803,3.0068937079479006,0.8,4.093316601204331
ObjectId("5d34a67a6b361d34247c1f56"),86,7,1054551600860028935,Joy,0.91411,97,198,0,0.005,0.005,100,0.91411,true,1.9912260756924949,2.298853076409707,0.9,4.356981400993131
ObjectId("5d34a67a6b361d34247c1f57"),86,6,1037841200890269696,Joy,0.91411,127,310,0,0.006,0.008,86,0.91411,true,2.1072099696478683,2.4927603890268375,0.9,4.356981400993131
ObjectId("5d34a67a6b361d34247c1f58"),86,5,1025051498076463105,Joy,0.91411,2094,4200,0,0.098,0.107,72,0.91411,true,3.3211840273023143,3.623352681537992,0.9,4.356981400993131
ObjectId("5d34a67a6b361d34247c1f59"),86,4,1025047781587574784,Joy,0.91411,1657,4064,0,0.078,0.103,58,0.91411,true,3.2195845262142546,3.609060549930087,0.9,4.356981400993131
ObjectId("5d34a67a6b361d34247c1f5a"),86,3,1025045754228879361,Joy,0.91411,1221,3090,0,0.057,0.078,43,0.91411,true,3.0870712059065353,3.4900990050633047,0.9,4.356981400993131
ObjectId("5d34a67a6b361d34247c1f5b"),86,2,1025043824974819328,Joy,0.91411,2045,3437,0,0.096,0.087,29,0.91411,true,3.3109056293761414,3.5363058723510337,0.9,4.356981400993131
ObjectId("5d34a67a6b361d34247c1f5c"),86,1,1025036367917502464,Joy,0.91411,4882,8807,0,0.229,0.224,15,0.91411,true,3.6886867242841235,3.9448773059636952,0.9,4.356981400993131
ObjectId("5d34a67a6b361d34247c1f5d"),86,0,1025035731083743232,Anger,0.91411,9217,15277,1,0.432,0.388,1,0.91411,true,3.9646367037885017,4.184066505691661,0.9,4.356981400993131
ObjectId("5d34a67a6b361d34247c1f5e"),89,7,1093644993103720449,Joy,1.48879,1881,9998,0,0.064,0.106,100,1.48879,true,3.274619619091238,3.9999565683801923,1.5,5.433079853623477
ObjectId("5d34a67a6b361d34247c1f5f"),89,6,1093644992331972613,Joy,1.48879,2459,8837,0,0.083,0.094,86,1.48879,true,3.3909351071033793,3.9463539972262747,1.5,5.433079853623477
ObjectId("5d34a67a6b361d34247c1f60"),89,5,1093644991501459456,Joy,1.48879,2232,7539,0,0.075,0.08,72,1.48879,true,3.348888723071438,3.877371345869774,1.5,5.433079853623477
ObjectId("5d34a67a6b361d34247c1f61"),89,4,1093644990691995648,Fear,1.48879,1848,6619,0,0.062,0.07,58,1.48879,true,3.266936911159173,3.8208579894397,1.5,5.433079853623477
ObjectId("5d34a67a6b361d34247c1f62"),89,3,1093644989920235520,Joy,1.48879,1851,6636,0,0.063,0.071,43,1.48879,true,3.2676409823459154,3.821971817642043,1.5,5.433079853623477
ObjectId("5d34a67a6b361d34247c1f63"),89,2,1093644988892598272,Joy,1.48879,2073,7718,0,0.07,0.082,29,1.48879,true,3.316808752053022,3.887561040930009,1.5,5.433079853623477
ObjectId("5d34a67a6b361d34247c1f64"),89,1,1093644987990851584,Joy,1.48879,2118,6497,0,0.072,0.069,15,1.48879,true,3.3261309567107946,3.812779707008964,1.5,5.433079853623477
ObjectId("5d34a67a6b361d34247c1f65"),89,0,1093644987256909824,Fear,1.48879,15110,40208,1,0.511,0.428,1,1.48879,true,4.179293205577373,4.604323272310015,1.5,5.433079853623477
ObjectId("5d34a67a6b361d34247c1f66"),92,7,966896136534421509,Fear,1.86475,76,428,0,0.063,0.122,100,1.86475,false,1.8864907251724818,2.6324572921847245,1.9,4.645756213603842
ObjectId("5d34a67a6b361d34247c1f67"),92,6,966896134550519815,Joy,1.86475,66,395,0,0.055,0.113,86,1.86475,false,1.8260748027008264,2.597695185925512,1.9,4.645756213603842
ObjectId("5d34a67a6b361d34247c1f68"),92,5,966896133023744005,Anger,1.86475,32,197,0,0.026,0.056,72,1.86475,false,1.5185139398778875,2.296665190261531,1.9,4.645756213603842
ObjectId("5d34a67a6b361d34247c1f69"),92,4,966896131383832576,Sadness,1.86475,7,88,0,0.006,0.025,58,1.86475,false,0.9030899869919435,1.9493900066449128,1.9,4.645756213603842
ObjectId("5d34a67a6b361d34247c1f6a"),92,3,966896129253113857,Sadness,1.86475,3,84,0,0.002,0.024,43,1.86475,false,0.6020599913279624,1.9294189257142926,1.9,4.645756213603842
ObjectId("5d34a67a6b361d34247c1f6b"),92,2,966896127449509890,Joy,1.86475,5,97,0,0.004,0.028,29,1.86475,false,0.7781512503836436,1.9912260756924949,1.9,4.645756213603842
ObjectId("5d34a67a6b361d34247c1f6c"),92,1,966896125646028802,Fear,1.86475,12,145,0,0.01,0.041,15,1.86475,false,1.1139433523068367,2.164352855784437,1.9,4.645756213603842
ObjectId("5d34a67a6b361d34247c1f6d"),92,0,966896123548872705,Sadness,1.86475,1009,2065,0,0.833,0.59,1,1.86475,false,3.0043213737826426,3.315130317183602,1.9,4.645756213603842
ObjectId("5d34a67a6b361d34247c1f6e"),97,8,936865506761388033,Joy,1.04661,32,75,0,0.083,0.076,100,1.04661,false,1.5185139398778875,1.8808135922807914,1,4.709829433186508
ObjectId("5d34a67a6b361d34247c1f6f"),97,7,936864662917808129,Surprise,1.04661,29,80,0,0.075,0.081,88,1.04661,false,1.4771212547196624,1.9084850188786497,1,4.709829433186508
ObjectId("5d34a67a6b361d34247c1f70"),97,6,936863459374796800,Fear,1.04661,22,69,0,0.057,0.07,75,1.04661,false,1.3617278360175928,1.845098040014257,1,4.709829433186508
ObjectId("5d34a67a6b361d34247c1f71"),97,5,936862942829600768,Joy,1.04661,28,62,0,0.073,0.063,63,1.04661,false,1.462397997898956,1.7993405494535817,1,4.709829433186508
ObjectId("5d34a67a6b361d34247c1f72"),97,4,936862381568700416,Joy,1.04661,22,56,0,0.057,0.057,50,1.04661,false,1.3617278360175928,1.7558748556724915,1,4.709829433186508
ObjectId("5d34a67a6b361d34247c1f73"),97,3,936861566560911360,Joy,1.04661,22,66,0,0.057,0.067,38,1.04661,false,1.3617278360175928,1.8260748027008264,1,4.709829433186508
ObjectId("5d34a67a6b361d34247c1f74"),97,2,936860732213288961,Joy,1.04661,25,84,0,0.065,0.085,26,1.04661,false,1.414973347970818,1.9294189257142926,1,4.709829433186508
ObjectId("5d34a67a6b361d34247c1f75"),97,1,936859844685918209,Joy,1.04661,24,61,0,0.062,0.062,13,1.04661,false,1.3979400086720377,1.792391689498254,1,4.709829433186508
ObjectId("5d34a67a6b361d34247c1f76"),97,0,936858545697406977,Joy,1.04661,181,437,0,0.469,0.441,1,1.04661,false,2.2600713879850747,2.6414741105040997,1,4.709829433186508
ObjectId("5d34a67a6b361d34247c1f77"),98,8,1021767380194578433,Joy,1.49786,157,1068,0,0.188,0.23,100,1.49786,true,2.1986570869544226,3.028977705208778,1.5,5.66455548406029
ObjectId("5d34a67a6b361d34247c1f78"),98,7,1021766616051146752,Anger,1.49786,32,327,0,0.038,0.07,88,1.49786,true,1.5185139398778875,2.515873843711679,1.5,5.66455548406029
ObjectId("5d34a67a6b361d34247c1f79"),98,6,1021766052965842951,Joy,1.49786,27,266,0,0.032,0.057,75,1.49786,true,1.4471580313422192,2.4265112613645754,1.5,5.66455548406029
ObjectId("5d34a67a6b361d34247c1f7a"),98,5,1021765335026823168,Fear,1.49786,28,250,0,0.034,0.054,63,1.49786,true,1.462397997898956,2.399673721481038,1.5,5.66455548406029
ObjectId("5d34a67a6b361d34247c1f7b"),98,4,1021763496013225985,Joy,1.49786,99,713,0,0.119,0.154,50,1.49786,true,2,2.8536982117761744,1.5,5.66455548406029
ObjectId("5d34a67a6b361d34247c1f7c"),98,3,1021762703323328513,Fear,1.49786,194,832,0,0.233,0.179,38,1.49786,true,2.290034611362518,2.9206450014067875,1.5,5.66455548406029
ObjectId("5d34a67a6b361d34247c1f7d"),98,2,1021762102099202049,Fear,1.49786,25,243,0,0.03,0.052,26,1.49786,true,1.414973347970818,2.387389826338729,1.5,5.66455548406029
ObjectId("5d34a67a6b361d34247c1f7e"),98,1,1021761429685202945,Disgust,1.49786,37,245,0,0.044,0.053,13,1.49786,true,1.5797835966168101,2.3909351071033793,1.5,5.66455548406029
ObjectId("5d34a67a6b361d34247c1f7f"),98,0,1021760539024748546,Joy,1.49786,234,696,0,0.281,0.15,1,1.49786,true,2.3710678622717363,2.8432327780980096,1.5,5.66455548406029
ObjectId("5d34a67a6b361d34247c1f80"),101,8,1107356985400262656,Fear,0.80668,13,32,0,0.138,0.132,100,0.80668,false,1.146128035678238,1.5185139398778875,0.8,3.1986570869544226
ObjectId("5d34a67a6b361d34247c1f81"),101,7,1107356983416414208,Joy,0.80668,5,18,0,0.053,0.074,88,0.80668,false,0.7781512503836436,1.2787536009528289,0.8,3.1986570869544226
ObjectId("5d34a67a6b361d34247c1f82"),101,6,1107356981277282304,Joy,0.80668,7,18,0,0.074,0.074,75,0.80668,false,0.9030899869919435,1.2787536009528289,0.8,3.1986570869544226
ObjectId("5d34a67a6b361d34247c1f83"),101,5,1107356979473735680,Joy,0.80668,7,21,0,0.074,0.087,63,0.80668,false,0.9030899869919435,1.3424226808222062,0.8,3.1986570869544226
ObjectId("5d34a67a6b361d34247c1f84"),101,4,1107356977640796160,Joy,0.80668,7,20,0,0.074,0.083,50,0.80668,false,0.9030899869919435,1.3222192947339193,0.8,3.1986570869544226
ObjectId("5d34a67a6b361d34247c1f85"),101,3,1107356975833047041,Joy,0.80668,12,27,0,0.128,0.112,38,0.80668,false,1.1139433523068367,1.4471580313422192,0.8,3.1986570869544226
ObjectId("5d34a67a6b361d34247c1f86"),101,2,1107356974063083520,Joy,0.80668,8,27,0,0.085,0.112,26,0.80668,false,0.9542425094393249,1.4471580313422192,0.8,3.1986570869544226
ObjectId("5d34a67a6b361d34247c1f87"),101,1,1107356972242735104,Joy,0.80668,8,26,0,0.085,0.107,13,0.80668,false,0.9542425094393249,1.4313637641589874,0.8,3.1986570869544226
ObjectId("5d34a67a6b361d34247c1f88"),101,0,1107356970380480512,Joy,0.80668,26,52,0,0.277,0.215,1,0.80668,false,1.4313637641589874,1.724275869600789,0.8,3.1986570869544226
ObjectId("5d34a67a6b361d34247c1f89"),102,8,1105825469058945025,Fear,0.74127,21,160,1,0.071,0.11,100,0.74127,false,1.3424226808222062,2.2068258760318495,0.7,3.4653828514484184
ObjectId("5d34a67a6b361d34247c1f8a"),102,7,1105825342508421122,Anger,0.74127,14,88,0,0.047,0.061,88,0.74127,false,1.1760912590556813,1.9493900066449128,0.7,3.4653828514484184
ObjectId("5d34a67a6b361d34247c1f8b"),102,6,1105825093207408641,Fear,0.74127,13,93,0,0.044,0.064,75,0.74127,false,1.146128035678238,1.9731278535996986,0.7,3.4653828514484184
ObjectId("5d34a67a6b361d34247c1f8c"),102,5,1105824911174631425,Sadness,0.74127,14,87,0,0.047,0.06,63,0.74127,false,1.1760912590556813,1.9444826721501687,0.7,3.4653828514484184
ObjectId("5d34a67a6b361d34247c1f8d"),102,4,1105824677098868736,Disgust,0.74127,11,83,0,0.037,0.057,50,0.74127,false,1.0791812460476249,1.9242792860618816,0.7,3.4653828514484184
ObjectId("5d34a67a6b361d34247c1f8e"),102,3,1105824434252861440,Fear,0.74127,21,111,0,0.071,0.076,38,0.74127,false,1.3424226808222062,2.0492180226701815,0.7,3.4653828514484184
ObjectId("5d34a67a6b361d34247c1f8f"),102,2,1105824151342845953,Fear,0.74127,14,97,0,0.047,0.067,26,0.74127,false,1.1760912590556813,1.9912260756924949,0.7,3.4653828514484184
ObjectId("5d34a67a6b361d34247c1f90"),102,1,1105823984434757633,Joy,0.74127,17,99,0,0.057,0.068,13,0.74127,false,1.255272505103306,2,0.7,3.4653828514484184
ObjectId("5d34a67a6b361d34247c1f91"),102,0,1105823687838715904,Joy,0.74127,171,634,2,0.576,0.436,1,0.74127,false,2.2355284469075487,2.8027737252919755,0.7,3.4653828514484184
ObjectId("5d34a67a6b361d34247c1f92"),111,8,1028676781396709378,Fear,1.10526,4,19,0,0.065,0.097,100,1.10526,false,0.6989700043360189,1.3010299956639813,1.1,3.803115554890027
ObjectId("5d34a67a6b361d34247c1f93"),111,7,1028676780369039361,Joy,1.10526,6,22,0,0.097,0.113,88,1.10526,false,0.8450980400142568,1.3617278360175928,1.1,3.803115554890027
ObjectId("5d34a67a6b361d34247c1f94"),111,6,1028676779395960832,Fear,1.10526,2,9,0,0.032,0.046,75,1.10526,false,0.47712125471966244,1,1.1,3.803115554890027
ObjectId("5d34a67a6b361d34247c1f95"),111,5,1028676778544513024,Fear,1.10526,2,10,1,0.032,0.051,63,1.10526,false,0.47712125471966244,1.0413926851582251,1.1,3.803115554890027
ObjectId("5d34a67a6b361d34247c1f96"),111,4,1028676777479208960,Joy,1.10526,1,10,0,0.016,0.051,50,1.10526,false,0.3010299956639812,1.0413926851582251,1.1,3.803115554890027
ObjectId("5d34a67a6b361d34247c1f97"),111,3,1028676776518713345,Joy,1.10526,8,17,0,0.129,0.087,38,1.10526,false,0.9542425094393249,1.255272505103306,1.1,3.803115554890027
ObjectId("5d34a67a6b361d34247c1f98"),111,2,1028676775239458817,Fear,1.10526,3,10,0,0.048,0.051,26,1.10526,false,0.6020599913279624,1.0413926851582251,1.1,3.803115554890027
ObjectId("5d34a67a6b361d34247c1f99"),111,1,1028676774257983488,Fear,1.10526,1,13,0,0.016,0.067,13,1.10526,false,0.3010299956639812,1.146128035678238,1.1,3.803115554890027
ObjectId("5d34a67a6b361d34247c1f9a"),111,0,1028676773003841536,Joy,1.10526,34,84,0,0.548,0.431,1,1.10526,false,1.5440680443502757,1.9294189257142926,1.1,3.803115554890027
ObjectId("5d34a67a6b361d34247c1f9b"),112,8,1141746703302832130,Joy,1.42688,1582,3245,0,0.198,0.228,100,1.42688,false,3.199480914862356,3.511348515490213,1.4,4.268133153906103
ObjectId("5d34a67a6b361d34247c1f9c"),112,7,1141746702208176129,Fear,1.42688,541,1461,0,0.068,0.103,88,1.42688,false,2.733999286538387,3.1649473726218416,1.4,4.268133153906103
ObjectId("5d34a67a6b361d34247c1f9d"),112,6,1141746700123611136,Sadness,1.42688,755,1464,0,0.094,0.103,75,1.42688,false,2.8785217955012063,3.1658376246901283,1.4,4.268133153906103
ObjectId("5d34a67a6b361d34247c1f9e"),112,5,1141746690661191680,Joy,1.42688,760,1215,0,0.095,0.085,63,1.42688,false,2.8813846567705728,3.084933574936716,1.4,4.268133153906103
ObjectId("5d34a67a6b361d34247c1f9f"),112,4,1141746684780797953,Joy,1.42688,558,1051,0,0.07,0.074,50,1.42688,false,2.747411807886423,3.02201573981772,1.4,4.268133153906103
ObjectId("5d34a67a6b361d34247c1fa0"),112,3,1141746677897932800,Joy,1.42688,705,1189,0,0.088,0.084,38,1.42688,false,2.8488047010518036,3.0755469613925306,1.4,4.268133153906103
ObjectId("5d34a67a6b361d34247c1fa1"),112,2,1141746671879172097,Fear,1.42688,630,1173,0,0.079,0.083,26,1.42688,false,2.8000293592441343,3.0696680969115957,1.4,4.268133153906103
ObjectId("5d34a67a6b361d34247c1fa2"),112,1,1141746664459386880,Fear,1.42688,457,884,0,0.057,0.062,13,1.42688,false,2.660865478003869,2.9469432706978256,1.4,4.268133153906103
ObjectId("5d34a67a6b361d34247c1fa3"),112,0,1141746639511703552,Fear,1.42688,2011,2532,0,0.251,0.178,1,1.42688,false,3.30362797638389,3.403635189790548,1.4,4.268133153906103
ObjectId("5d34a67a6b361d34247c1fa4"),120,8,1102598155693105153,Joy,1.20683,357,1362,0,0.062,0.105,100,1.20683,true,2.5538830266438746,3.1344958558346736,1.2,4.848866211494779
ObjectId("5d34a67a6b361d34247c1fa5"),120,7,1102595860347699200,Sadness,1.20683,371,1140,0,0.064,0.088,88,1.20683,true,2.5705429398818973,3.0572856444182146,1.2,4.848866211494779
ObjectId("5d34a67a6b361d34247c1fa6"),120,6,1102593971472211970,Anger,1.20683,308,903,0,0.053,0.07,75,1.20683,true,2.4899584794248346,2.9561684304753633,1.2,4.848866211494779
ObjectId("5d34a67a6b361d34247c1fa7"),120,5,1102590949602021376,Joy,1.20683,436,1404,0,0.076,0.108,63,1.20683,true,2.640481436970422,3.1476763242410986,1.2,4.848866211494779
ObjectId("5d34a67a6b361d34247c1fa8"),120,4,1102590948813537282,Joy,1.20683,567,1024,0,0.098,0.079,50,1.20683,true,2.754348335711019,3.010723865391773,1.2,4.848866211494779
ObjectId("5d34a67a6b361d34247c1fa9"),120,3,1102590947592949761,Disgust,1.20683,367,840,0,0.064,0.065,38,1.20683,true,2.5658478186735176,2.924795995797912,1.2,4.848866211494779
ObjectId("5d34a67a6b361d34247c1faa"),120,2,1102590946854793217,Joy,1.20683,483,997,0,0.084,0.077,26,1.20683,true,2.6848453616444123,2.999130541287371,1.2,4.848866211494779
ObjectId("5d34a67a6b361d34247c1fab"),120,1,1102590945344675845,Fear,1.20683,475,1063,0,0.082,0.082,13,1.20683,true,2.677606952720493,3.0269416279590295,1.2,4.848866211494779
ObjectId("5d34a67a6b361d34247c1fac"),120,0,1102590942345916416,Fear,1.20683,2406,4234,0,0.417,0.326,1,1.20683,true,3.38147609027503,3.6268534146667255,1.2,4.848866211494779
ObjectId("5d34a67a6b361d34247c1fad"),121,8,1140635340627042305,Joy,1.25513,24,249,0,0.163,0.176,100,1.25513,false,1.3979400086720377,2.3979400086720375,1.3,4.366049209800235
ObjectId("5d34a67a6b361d34247c1fae"),121,7,1140635339834290176,Joy,1.25513,24,188,0,0.163,0.133,88,1.25513,false,1.3979400086720377,2.2764618041732443,1.3,4.366049209800235
ObjectId("5d34a67a6b361d34247c1faf"),121,6,1140635339028959232,Joy,1.25513,10,135,0,0.068,0.095,75,1.25513,false,1.0413926851582251,2.1335389083702174,1.3,4.366049209800235
ObjectId("5d34a67a6b361d34247c1fb0"),121,5,1140635338278227968,Fear,1.25513,11,141,0,0.075,0.1,63,1.25513,false,1.0791812460476249,2.1522883443830563,1.3,4.366049209800235
ObjectId("5d34a67a6b361d34247c1fb1"),121,4,1140635337380659200,Joy,1.25513,10,127,0,0.068,0.09,50,1.25513,false,1.0413926851582251,2.1072099696478683,1.3,4.366049209800235
ObjectId("5d34a67a6b361d34247c1fb2"),121,3,1140635336604651525,Joy,1.25513,8,124,0,0.054,0.088,38,1.25513,false,0.9542425094393249,2.0969100130080562,1.3,4.366049209800235
ObjectId("5d34a67a6b361d34247c1fb3"),121,2,1140635335400968192,Joy,1.25513,9,123,0,0.061,0.087,26,1.25513,false,1,2.093421685162235,1.3,4.366049209800235
ObjectId("5d34a67a6b361d34247c1fb4"),121,1,1140635334490767362,Joy,1.25513,9,122,0,0.061,0.086,13,1.25513,false,1,2.089905111439398,1.3,4.366049209800235
ObjectId("5d34a67a6b361d34247c1fb5"),121,0,1140635333354070017,Disgust,1.25513,41,206,1,0.279,0.145,1,1.25513,false,1.6232492903979006,2.315970345456918,1.3,4.366049209800235
ObjectId("5d34a67a6b361d34247c1fb6"),122,9,1032401389320851456,Joy,0.80005,10,29,0,0.051,0.055,100,0.80005,false,1.0413926851582251,1.4771212547196624,0.8,2.8344207036815328
ObjectId("5d34a67a6b361d34247c1fb7"),122,8,1032401386414202880,Joy,0.80005,9,24,0,0.045,0.046,89,0.80005,false,1,1.3979400086720377,0.8,2.8344207036815328
ObjectId("5d34a67a6b361d34247c1fb8"),122,7,1032401382853300224,Joy,0.80005,7,26,0,0.035,0.049,78,0.80005,false,0.9030899869919435,1.4313637641589874,0.8,2.8344207036815328
ObjectId("5d34a67a6b361d34247c1fb9"),122,6,1032401379606913024,Joy,0.80005,10,27,0,0.051,0.051,67,0.80005,false,1.0413926851582251,1.4471580313422192,0.8,2.8344207036815328
ObjectId("5d34a67a6b361d34247c1fba"),122,5,1032401376444403712,Surprise,0.80005,9,28,0,0.045,0.053,56,0.80005,false,1,1.462397997898956,0.8,2.8344207036815328
ObjectId("5d34a67a6b361d34247c1fbb"),122,4,1032401373634199552,Joy,0.80005,8,22,0,0.04,0.042,45,0.80005,false,0.9542425094393249,1.3617278360175928,0.8,2.8344207036815328
ObjectId("5d34a67a6b361d34247c1fbc"),122,3,1032401369771192321,Joy,0.80005,7,17,0,0.035,0.032,34,0.80005,false,0.9030899869919435,1.255272505103306,0.8,2.8344207036815328
